"GM012","GL","MN","ALFABET S","UBS","37.5%","1.52"
"GM013","GL","MN","ALFABET G","UBS","37.5%","1.58"
"GM014","GL","MN","ALFABET B","UBS","37.5%","1.66"
"GM015","GL","MN","ALFABET O","UBS","37.5%","1.53"
"GM016","GL","MN","ALFABET M","UBS","37.5%","1.96"
"KN002","KL","MN","ALFABET D","UBS","37.5%","2.09"
"KN003","KL","MN","ALFABET R","UBS","37.5%","2.15"
"KN004","KL","MN","ALFABET T","UBS","37.5%","2.31"
"KN005","KL","MN","ALFABET M","UBS","37.5%","2.33"
"KN006","KL","MN","ALFABET E","UBS","37.5%","2.04"
"KN007","KL","MN","ALFABET B","UBS","37.5%","2.29"
"KN008","KL","MN","ALFABET C","UBS","37.5%","2.28"
"KN009","KL","MN","ALFABET G","UBS","37.5%","2.1"
"KN011","KL","MN","HATI LAYER AD","UBS","42%","2.47"
"NN001","KLA","MN","BNK CAT TIMBUL","UBS","37.5%","2.32"
"NN002","KLA","MN","BNK CAT","UBS","37.5%","2.4"
"NN003","KLA","MN","BNK CAT 1BTG","UBS","37.5%","2.38"
"NN004","KLA","MN","BNK CAT TIMBUL","UBS","37.5%","2.4"
"NN005","KLA","MN","BNK CAT 1HATI","UBS","37.5%","1.92"
"NN006","KLA","MN","BNK CAT 1HATI","UBS","37.5%","2.16"
"HM002","GLA","MN","2MN CAT 2HATI","KING","37.5%","1.72"
"NN007","KLA","MN","CAT S","HWT","42%","1.88"
"NN008","KLA","MN","CAT M","HWT","42%","2.01"
"MH001","KLS","HL","SQ DOBEL","UBS","42%","7.12"
"MH002","KLS","HL","SQ DOBEL","UBS","42%","7.16"
"MH003","KLS","HL","SQ DOBEL","UBS","42%","5.23"
"MH004","KLS","HL","SQ DOBEL","UBS","42%","15.12"
"MH005","KLS","HL","SQ DOBEL","UBS","42%","8.16"
"MH006","KLS","HL","SQ DOBEL","UBS","42%","5.16"
"MH007","KLS","HL","SQ DOBEL","UBS","42%","12.19"
"MH008","KLS","HL","SQ DOBEL","UBS","42%","8.15"
"CL001","CC","PLS","VAR PASIR","UBS","37.5%","1.12"
"CL002","CC","PLS","VAR PASIR","UBS","37.5%","1.1"
"CL003","CC","PLS","VAR PASIR","UBS","37.5%","1.1"
"CL004","CC","PLS","PASIR MOZAIK","UBS","37.5%","1.19"
"CL005","CC","PLS","PASIR MOZAIK","UBS","37.5%","1.17"
"CL007","CC","PLS","MOZAIK","UBS","37.5%","0.7"
"CL008","CC","PLS","MOZAIK","UBS","37.5%","0.7"
"CL011","CC","PLS","MOZAIK","UBS","37.5%","0.71"
"CL012","CC","PLS","TN VAR PTH 1AD","MT","37.5%","2.16"
"CL013","CC","PLS","TN VAR PTH 1AD","MT","37.5%","2.19"
"CL014","CC","PLS","TN VAR PTH 1AD","MT","37.5%","2.25"
"CL015","CC","PLS","TN VAR PTH 1AD","MT","37.5%","2.17"
"CL016","CC","PLS","TN VAR PTH 1AD","MT","37.5%","2.06"
"CL017","CC","PLS","TN VAR PTH 1AD","MT","37.5%","2.18"
"CL019","CC","PLS","MOZAIK","UBS","37.5%","1.62"
"CL020","CC","PLS","MOZAIK","UBS","37.5%","1.61"
"CL025","CC","PLS","MOZAIK","UBS","37.5%","1.65"
"CL026","CC","PLS","MOZAIK","UBS","37.5%","1.58"
"CL027","CC","PLS","MOZAIK","UBS","37.5%","1.7"
"CL028","CC","PLS","MOZAIK VAR PUTIH","UBS","37.5%","1.45"
"CL029","CC","PLS","MOZAIK VAR PUTIH","UBS","37.5%","1.44"
"CL030","CC","PLS","MOZAIK VAR PUTIH","UBS","37.5%","1.46"
"CL031","CC","PLS","MOZAIK VAR PUTIH","UBS","37.5%","1.43"
"CV159","CC","VAR","CARTIER","UBS","37.5%","3.4"
"GK001","GL","KAKI","SANTA 2BEL","UBS","42%","2.02"
"GK002","GL","KAKI","SANTA 2BEL","UBS","42%","3"
"GK003","GL","KAKI","SANTA 2BEL","UBS","42%","2.04"
"GK004","GL","KAKI","SANTA 2BEL","UBS","42%","2.97"
"GK005","GL","KAKI","SANTA 2BEL","UBS","42%","3.04"
"GK006","GL","KAKI","SANTA 2BEL","UBS","42%","2.05"
"GK007","GL","KAKI","SANTA 5MAINAN","UBS","42%","3.18"
"GK008","GL","KAKI","SANTA 5MAINAN","UBS","42%","3.2"
"GK009","GL","KAKI","FNC 6MAINAN","UBS","37.5%","4.33"
"GK010","GL","KAKI","FNC 6MAINAN","UBS","37.5%","4.31"
"GM017","GL","MN","FNC 14MAINAN","UBS","37.5%","3.75"
"GM019","GL","MN","COR VAR PTH","LG","37.5%","9.54"
"GM020","GL","MN","COR VAR PTH","LG","37.5%","11.37"
"GM021","GL","MN","COR VAR PTH","LG","37.5%","7.51"
"GM022","GL","MN","COR VAR PTH","MT","37.5%","8.6"
"GM023","GL","MN","COR MOZAIK","MT","37.5%","7.34"
"GM024","GL","MN","COR MOZAIK PASIR","MT","37.5%","15.25"
"GM025","GL","MN","COR VAR PTH MOZAIK","MT","37.5%","6.04"
"GM026","GL","MN","COR PLAT AD","HWT","37.5%","9.8"
"NN009","KLA","MN","CAT P","HWT","42%","1.88"
"GM028","GL","MN","FNC VARIASI","UBS","37.5%","4.1"
"GP044","GL","PLS","HLW PLAT","HWT","37.5%","2.43"
"GP046","GL","PLS","PLAKATO","UBS","37.5%","4.77"
"GP047","GL","PLS","HLW SQ PLAT AD","YT","37.5%","7.07"
"KN013","KL","MN","FNC LOVE 2MAINAN","UBS","37.5%","2.04"
"GM029","GL","MN","HLW 5 MAINAN 3 WNA","UBS","37.5%","5.85"
"KN014","KL","MN","SANTA GEMBOK HATI AD","HWT","42%","2.7"
"GM030","GL","MN","FNC 3BAMBU","YT","37.5%","7.9"
"KN015","KL","MN","SANTA AD BLT","HWT","42%","2.8"
"KN016","KL","MN","SANTA BLT AD LOVE","HWT","42%","4.59"
"KN017","KL","MN","SANTA PITA AD 2MAINAN","UBS","42%","2.92"
"KN018","KL","MN","FNC ALFABET J","HWT","37.5%","6.53"
"KN019","KL","MN","SANTA PITA AD 2MAINAN","UBS","42%","6.3"
"GM032","GL","MN","FNC PLAKATO 7MAINAN","UBS","37.5%","4.5"
"GM033","GL","MN","PLAKATO GEMBOK HATI","HWT","37.5%","6.25"
"AM066","AT","MN","PJG 3HATI 3WNA","UBS","37.5%","2.15"
"NG001","KLA","GC",,"UBS","42%","3.15"
"NG002","KLA","GC",,"UBS","42%","3.05"
"NG003","KLA","GC",,"UBS","42%","2.04"
"NG004","KLA","GC",,"UBS","42%","3.1"
"MM001","KLS","MIL",,"UBS","42%","8"
"MM003","KLS","MIL",,"UBS","42%","12.21"
"MM004","KLS","MIL",,"UBS","42%","7.13"
"MM005","KLS","MIL",,"UBS","42%","10.03"
"MM007","KLS","MIL",,"UBS","42%","6.08"
"MR001","KLS","RO",,"UBS","42%","6.9"
"MR002","KLS","RO",,"UBS","42%","10.09"
"MR003","KLS","RO",,"UBS","42%","7.01"
"MI001","KLS","ICE",,"UBS","42%","6.03"
"MI002","KLS","ICE",,"UBS","42%","7.96"
"MI003","KLS","ICE",,"UBS","42%","4.07"
"KC001","KL","CY",,"UBS","37.5%","10"
"KC002","KL","CY",,"UBS","37.5%","9.82"
"GB056","GL","BK","OVAL BOTORAN CAT","YT","37.5%","7.77"
"GC003","GL","KRCG","6PCS","UBS","37.5%","6.32"
"AG034","AT","GW","BUNGA","NN","30%","1.22"
"AG040","AT","GW","BUNGA BINTANG","NN","30%","1.03"
"AG042","AT","GW","STGH BLT","NN","30%","1.07"
"HB001","GLA","BK","MOZAIK","HWT","42%","2.25"
"HB002","GLA","BK","MOZAIK","HWT","42%","2.21"
"GB057","GL","BK","VAR PTH+AD PINK","UBS","37.5%","7.01"
"GB058","GL","BK","VAR PTH+AD","UBS","37.5%","4.05"
"GB059","GL","BK","VAR AD PINK","UBS","37.5%","4.04"
"GB060","GL","BK","VAR PTH+AD PINK","UBS","37.5%","5.02"
"GB061","GL","BK","VAR PTH+AD PINK GELOMBANG","UBS","37.5%","5.95"
"GB062","GL","BK","VAR BUNGA AD","UBS","37.5%","3.1"
"GB063","GL","BK","VAR PTH+AD PINK","UBS","37.5%","5"
"GB064","GL","BK","VAR PTH DIAMOND AD PINK","UBS","37.5%","5.06"
"GB065","GL","BK","VAR PTH AD PINK","UBS","37.5%","4.08"
"GB066","GL","BK","VAR PTH AD PINK","UBS","37.5%","7.06"
"GB067","GL","BK","VAR PTH AD PINK","UBS","37.5%","5.04"
"GB068","GL","BK","VAR PTH AD PINK","UBS","37.5%","6.06"
"GB069","GL","BK","VAR PTH PER AD HTM","UBS","37.5%","8.25"
"NL001","KLA","LL",,"UBS","37.5%","3.08"
"NL002","KLA","LL",,"UBS","37.5%","2.06"
"NL004","KLA","LL",,"UBS","37.5%","3.17"
"ML001","KLS","LL",,"UBS","37.5%","5.07"
"ML002","KLS","LL",,"UBS","37.5%","3.14"
"ML003","KLS","LL",,"UBS","37.5%","3.17"
"KL001","KL","LL",,"UBS","37.5%","7.93"
"KL002","KL","LL",,"UBS","37.5%","6.11"
"HB009","GLA","BK","AD ANK STGH 2 WARU","LG","37.5%","3.06"
"HB010","GLA","BK","AD ANK WAJIK","LG","37.5%","3.26"
"HB011","GLA","BK","AD ANK 2 WARU","LG","37.5%","3.07"
