"MH003","KLS","HL","SQ DOBEL","5.23"
"MH004","KLS","HL","SQ DOBEL","15.12"
"MH005","KLS","HL","SQ DOBEL","8.16"
"MH006","KLS","HL","SQ DOBEL","5.16"
"MH007","KLS","HL","SQ DOBEL","12.19"
"MH008","KLS","HL","SQ DOBEL","8.15"
"MI001","KLS","ICE",,"6.03"
"MI002","KLS","ICE",,"7.96"
"MI003","KLS","ICE",,"4.07"
"MI004","KLS","ICE",,"7.01"
"MM001","KLS","MIL",,"8"
"MM002","KLS","MIL",,"8.05"
"MM003","KLS","MIL",,"12.21"
"MM004","KLS","MIL",,"7.13"
"MM005","KLS","MIL",,"10.03"
"MM006","KLS","MIL",,"6.1"
"MM007","KLS","MIL",,"6.08"
"MM008","KLS","MIL",,"7.06"
"MR001","KLS","RO",,"6.9"
"MR002","KLS","RO",,"10.09"
"MR003","KLS","RO",,"7.01"
"MS001","KLS","SAN",,"3.91"
"NG001","KLA","GC",,"3.15"
"NG002","KLA","GC",,"3.05"
"NG003","KLA","GC",,"2.04"
"NG004","KLA","GC",,"3.1"
"NN001","KLA","MN","BNK CAT TIMBUL","2.32"
"NN002","KLA","MN","BNK CAT","2.4"
"NN003","KLA","MN","BNK CAT 1BTG","2.38"
"NN004","KLA","MN","BNK CAT TIMBUL","2.4"
"NN005","KLA","MN","BNK CAT 1HATI","1.92"
"NN006","KLA","MN","BNK CAT 1HATI","2.16"
"NN007","KLA","MN","CAT S","1.88"
"NN008","KLA","MN","CAT M","2.01"
"NN009","KLA","MN","CAT P","1.88"
"TA001","LT","AN","OWL CAT","0.53"
"TA002","LT","AN","OWL CAT","0.54"
"TA003","LT","AN","OWL CAT","0.53"
"TD001","LT","DS","BOLA MOZAIK","0.6"
"TD002","LT","DS","BOLA MOZAIK","0.65"
"TD003","LT","DS","BOLA MOZAIK","0.76"
"TD004","LT","DS","BOLA MOZAIK PASIRAN","0.9"
"TD005","LT","DS","BOLA MOZAIK PASIRAN","0.82"
"TD006","LT","DS","TETES MOZAIK","0.57"
"TD007","LT","DS","HATI MOZAIK","0.7"
"TD008","LT","DS","HATI MOZAIK","0.42"
"TD009","LT","DS","HATI MOZAIK","0.38"
"TD010","LT","DS","HATI MOZAIK","0.7"
"TD011","LT","DS","BOLA MOZAIK","0.55"
"TD012","LT","DS","HATI AD PINK","0.98"
"TD013","LT","DS","HATI AD PINK","1"
"TD014","LT","DS","HATI AD PINK","1.05"
"TD015","LT","DS","HATI AD PINK","0.98"
"TD016","LT","DS","HATI AD PUTIH","1"
"TD017","LT","DS","HATI AD PUTIH","1.04"
"TD018","LT","DS","HATI AD PUTIH","1"
"TD019","LT","DS","MERAK AD PUTIH","1.46"
"TD020","LT","DS","MERAK AD PUTIH","1.45"
"TD021","LT","DS","MERAK AD PUTIH","1.46"
"TD022","LT","DS","DAUN VAR PTH AD","1.3"
"TD023","LT","DS","DAUN VAR PTH AD","1.26"
"TD024","LT","DS","DAUN VAR PTH AD PINK","1.27"
"TD025","LT","DS","DAUN VAR PTH AD PINK","1.23"
"TD026","LT","DS","HATI VAR PTH AD PINK","1"
"TD027","LT","DS","HATI VAR PTH AD PINK","1"
"TD028","LT","DS","HATI VAR PTH AD","1.05"
"TD029","LT","DS","HATI VAR PTH AD","1.05"
"TD030","LT","DS","HATI AD ","1"
"TD031","LT","DS","HATI AD ","0.96"
"TD032","LT","DS","HATI AD PINK","1.05"
"TD033","LT","DS","HATI AD PINK","1.06"
"TD034","LT","DS","HATI AD PINK","0.96"
"TD035","LT","DS","DOLPHIN RAINBOW","1.23"
"TD036","LT","DS","DOLPHIN RAINBOW","1.32"
"TD037","LT","DS","ANGSA RAINBOW","1.3"
"TD038","LT","DS","ANGSA RAINBOW","1.35"
"TD039","LT","DS","HATI VAR PTH AD PINK","1.26"
"TD040","LT","DS","DIAMOND LAYER PTH AD","1.35"
"TD041","LT","DS","DIAMOND LAYER PTH AD","1.35"
"TD042","LT","DS","DIAMOND LAYER PTH AD","1.36"
"TD043","LT","DS","DIAMOND LAYER PTH AD","1.3"
"TD044","LT","DS","TETES JARING VAR PTH AD","1.27"
"TD045","LT","DS","TETES JARING VAR PTH AD","1.3"
"TD046","LT","DS","OVAL VAR PTH AD","1.75"
"TD047","LT","DS","OVAL VAR PTH AD","1.73"
"TD048","LT","DS","NADA VAR PTH AD","1.2"
"TD049","LT","DS","NADA VAR PTH AD","1.17"
"TD050","LT","DS","WARU AD","1.55"
"TD051","LT","DS","WARU AD","1.65"
"TD052","LT","DS","WARU AD PINK","1.55"
"TD053","LT","DS","WARU AD PINK","1.58"
"TD054","LT","DS","HATI AD PINK","1.02"
"TD055","LT","DS","HATI AD PINK","1.05"
"TD056","LT","DS","KUPU AD PINK","1.09"
"TD057","LT","DS","KUPU AD PINK","1.11"
"TD058","LT","DS","DIAMOND VAR PTH AD","0.97"
"TD059","LT","DS","DIAMOND VAR PTH AD","0.92"
"TD060","LT","DS","DIAMOND VAR PTH AD","0.95"
"TD061","LT","DS","DIAMOND VAR PTH AD","0.96"
"TD062","LT","DS","DIAMOND VAR PTH AD","0.92"
"TD063","LT","DS","ANGGUR VAR PTH AD","1.21"
"TD064","LT","DS","ANGSA AD PINK","1.68"
"TD065","LT","DS","ANGSA AD ","1.69"
"TD066","LT","DS","ANGSA AD ","1.64"
"TD067","LT","DS","DIAMOND AD","1.13"
"TD068","LT","DS","DIAMOND AD","1.13"
"TD069","LT","DS","HATI VAR PTH AD","1.07"
"TD070","LT","DS","HATI VAR PTH AD","1.03"
"TD071","LT","DS","KG TETES CAT","1.35"
"TD072","LT","DS","KG TETES CAT","1.32"
"TD073","LT","DS","KG TETES CAT","1.28"
"TD074","LT","DS","KG TETES CAT","1.31"
"TD075","LT","DS","KG TETES TIMBUL","1.52"
"TD076","LT","DS","KG TETES TIMBUL","1.43"
"TD077","LT","DS","KG BLT TIMBUL","1.42"
"TD078","LT","DS","KG BLT TIMBUL","1.54"
"TD079","LT","DS","KG HATI TIMBUL","1.6"
"TD080","LT","DS","KG HATI TIMBUL","1.45"
"TD081","LT","DS","HATI VAR PTH AD","1.11"
"TD082","LT","DS","OWL AD","1.75"
"TD083","LT","DS","OWL AD","1.73"
"TD084","LT","DS","KG BUNGA ","3.68"
"TD085","LT","DS","KG BOLA VAR CAT","2.21"
"TD086","LT","DS","BUNGA AD PINK","0.47"
"TD087","LT","DS","BUNGA AD PINK","0.56"
"TD088","LT","DS","BUNGA AD PINK","0.54"
"TD089","LT","DS","RODA AD","1.4"
"TD090","LT","DS","RODA AD","1.35"
"TD091","LT","DS","RODA AD","1.5"
"TD092","LT","DS","BUNGA VAR PTH AD","0.95"
"TD093","LT","DS","BUNGA VAR PTH AD","1.12"
"TD094","LT","DS","STGH DIAMOND AD","0.47"
"TD095","LT","DS","NADA VAR PTH AD","2.52"
"TD096","LT","DS","JARING LABA VAR PTH AD","1.09"
"TD097","LT","DS","BLT LBG AD","1.56"
"TD098","LT","DS","ANGGUR VAR PTH AD","1.15"
"TD099","LT","DS","HATI AD ","1.04"
"TD100","LT","DS","BUNGA VAR PTH AD","1.12"
"TD101","LT","DS","HATI VAR PTH AD","1.72"
"TD102","LT","DS","HATI AD","1"
